name,tvt
06_02_00287,train
06_02_00288,train
06_02_00289,train
06_02_00290,train
06_02_00291,train
06_02_00293,train
06_02_00296,train
06_02_00297,train
06_02_00298,train
06_02_00300,train
06_02_00301,train
06_02_00302,train
06_02_00304,train
06_02_00305,train
06_02_00316,train
06_02_00317,train
06_02_00318,train
06_02_00319,train
06_02_00320,train
06_02_00321,train
06_02_00322,train
06_02_00323,train
06_02_00324,train
06_02_00325,train
06_02_00328,train
06_02_00329,train
06_02_00330,train
06_02_00331,train
06_02_00332,train
06_02_00333,train
06_02_00337,train
06_02_00345,train
06_02_00347,train
06_02_00348,train
06_02_00351,train
06_02_00352,train
06_02_00353,train
06_02_00354,train
06_02_00355,train
06_02_00358,train
06_02_00360,train
06_02_00362,train
06_02_00363,train
06_02_00364,train
06_02_00365,train
06_02_00366,train
06_02_00370,train
06_02_00371,train
06_02_00374,train
06_02_00375,train
06_02_00376,train
06_02_00377,train
06_02_00379,train
06_02_00381,train
06_02_00383,train
06_02_00384,train
06_02_00385,train
06_02_00386,train
06_02_00387,train
06_02_00388,train
06_02_00389,train
06_02_00393,train
06_02_00394,train
06_02_00395,train
06_02_00401,train
06_02_00404,train
06_02_00407,train
06_02_00408,train
06_02_00409,train
06_02_00410,train
06_02_00412,train
06_02_00413,train
06_02_00414,train
06_02_00420,train
06_02_00423,train
06_02_00425,train
06_02_00426,train
06_02_00427,train
06_02_00428,train
06_02_00433,train
06_02_00434,train
06_02_00436,train
06_02_00437,train
06_02_00441,train
06_02_00442,train
06_02_00446,train
06_02_00447,train
06_02_00450,train
06_02_00464,train
06_02_00467,train
06_02_00468,train
06_02_00469,train
06_02_00470,train
06_02_00471,train
06_02_00472,train
06_02_00473,train
06_02_00474,train
06_02_00475,train
06_02_00476,train
06_02_00477,train
06_02_00478,train
06_02_00486,train
06_02_00489,train
06_02_00492,train
06_02_00501,train
06_02_00504,train
06_02_00505,train
06_02_00506,train
06_02_00510,train
06_02_00513,train
06_02_00517,train
06_02_00519,train
06_02_00520,train
06_02_00521,train
06_02_00523,train
06_02_00525,train
06_02_00526,train
06_02_00529,train
06_02_00531,train
06_02_00533,train
06_02_00534,train
06_02_00535,train
06_02_00536,train
06_02_00540,train
06_02_00542,train
06_02_00543,train
06_02_00546,train
06_02_00547,train
06_02_00550,train
06_02_00551,train
06_02_00552,train
06_02_00557,train
06_02_00561,train
06_02_00566,train
06_02_00567,train
06_02_00572,train
06_02_00574,train
06_02_00575,train
06_02_00576,train
06_02_00577,train
06_02_00578,train
06_02_00579,train
06_02_00581,train
06_02_00582,train
06_02_00583,train
06_02_00584,train
06_02_00586,train
06_02_00587,train
06_02_00588,train
06_02_00589,train
06_02_00590,train
06_02_00591,train
06_02_00593,train
06_02_00594,train
06_02_00595,train
06_02_00596,train
06_02_00597,train
06_02_00598,train
06_02_00599,train
06_02_00602,train
06_02_00603,train
06_02_00605,train
06_02_00606,train
06_02_00609,train
06_02_00610,train
06_02_00615,train
06_02_00617,train
06_02_00619,train
06_02_00620,train
06_02_00621,train
06_02_00622,train
06_02_00626,train
06_02_00628,train
06_02_00629,train
06_02_00630,train
06_02_00631,train
06_02_00632,train
06_02_00636,train
06_02_00637,train
06_02_00639,train
06_02_00641,train
06_02_00642,train
06_02_00652,train
06_02_00660,train
06_02_00661,train
06_02_00663,train
06_02_00665,train
06_02_00670,train
06_02_00671,train
06_02_00672,train
06_02_00675,train
06_02_00700,train
06_02_00709,train
06_02_00711,train
06_02_00712,train
06_02_00713,train
06_02_00714,train
06_02_00715,train
06_02_00716,train
06_02_00717,train
06_02_00718,train
06_02_00719,train
06_02_00721,train
06_02_00722,train
06_02_00723,train
06_02_00724,train
06_02_00725,train
06_02_00726,train
06_02_00727,train
06_02_00728,train
06_02_00729,train
06_02_00730,train
06_02_00731,train
06_02_00732,train
06_02_00733,train
06_02_00734,train
06_02_00735,train
06_02_00736,train
06_02_00738,train
06_02_00739,train
06_02_00740,train
06_02_00741,train
06_02_00742,train
06_02_00745,train
06_02_00746,train
06_02_00748,train
06_02_00749,train
06_02_00751,train
06_02_00752,train
06_02_00753,train
06_02_00754,train
06_02_00755,train
06_02_00756,train
06_02_00757,train
06_02_00758,train
06_02_00759,train
06_02_00760,train
06_02_00761,train
06_02_00763,train
06_02_00764,train
06_02_00765,train
06_02_00766,train
06_02_00767,train
06_02_00768,train
06_02_00769,train
06_02_00771,train
06_02_00772,train
06_02_00774,train
06_02_00775,train
06_02_00776,train
06_02_00777,train
06_02_00778,train
06_02_00779,train
06_02_00780,train
06_02_00781,train
06_02_00782,train
06_02_00783,train
06_02_00784,train
06_02_00785,train
06_02_00786,train
06_02_00787,train
06_02_00788,train
06_02_00789,train
06_02_00790,train
06_02_00791,train
06_02_00792,train
06_02_00793,train
06_02_00794,train
06_02_00795,train
06_02_00796,train
06_02_00797,train
06_02_00798,train
06_02_00799,train
06_02_00800,train
06_02_00801,train
06_02_00802,train
06_02_00803,train
06_02_00805,train
06_02_00806,train
06_02_00807,train
06_02_00808,train
06_02_00809,train
06_02_00810,train
06_02_00811,train
06_02_00812,train
06_02_00814,train
06_02_00815,train
06_02_00816,train
06_03_00001,train
06_03_00002,train
06_03_00053,train
06_03_00054,train
06_03_00055,train
06_03_00058,train
06_03_00060,train
06_03_00061,train
06_03_00062,train
06_03_00063,train
06_03_00064,train
06_03_00065,train
06_03_00066,train
06_03_00067,train
06_03_00068,train
06_03_00069,train
06_03_00070,train
06_03_00071,train
06_03_00072,train
06_03_00074,train
06_03_00077,train
06_03_00078,train
06_03_00080,train
06_03_00081,train
06_03_00082,train
06_03_00083,train
06_03_00084,train
06_03_00085,train
06_03_00086,train
06_03_00087,train
06_03_00088,train
06_03_00089,train
06_03_00090,train
06_03_00091,train
06_03_00092,train
06_03_00093,train
06_03_00095,train
06_03_00096,train
06_03_00098,train
06_03_00100,train
06_03_00101,train
06_03_00102,train
06_03_00104,train
06_03_00105,train
06_03_00106,train
06_03_00107,train
06_03_00108,train
06_03_00109,train
06_03_00111,train
06_03_00112,train
06_03_00113,train
06_03_00114,train
06_03_00115,train
06_03_00116,train
06_03_00117,train
06_03_00118,train
06_03_00119,train
06_03_00121,train
06_03_00122,train
06_03_00123,train
06_03_00124,train
06_03_00125,train
06_03_00127,train
06_03_00128,train
06_03_00129,train
06_03_00131,train
06_03_00132,train
06_03_00133,train
06_03_00134,train
06_03_00135,train
06_03_00136,train
06_03_00138,train
06_03_00139,train
06_03_00140,train
06_03_00141,train
06_03_00142,train
06_03_00143,train
06_03_00144,train
06_03_00145,train
06_03_00146,train
06_03_00147,train
06_03_00148,train
06_03_00149,train
06_03_00151,train
06_03_00152,train
06_03_00153,train
06_03_00154,train
06_03_00155,train
06_03_00156,train
06_03_00158,train
06_03_00159,train
06_03_00160,train
06_03_00161,train
06_03_00164,train
06_03_00165,train
06_03_00166,train
06_03_00167,train
06_03_00169,train
06_03_00170,train
06_03_00171,train
06_03_00172,train
06_03_00173,train
06_03_00174,train
06_03_00175,train
06_03_00176,train
06_03_00177,train
06_03_00178,train
06_03_00182,train
06_03_00184,train
06_03_00185,train
06_03_00186,train
06_03_00187,train
06_03_00188,train
06_03_00189,train
06_03_00190,train
06_03_00191,train
06_03_00192,train
06_03_00194,train
06_03_00195,train
06_03_00196,train
06_03_00197,train
06_03_00198,train
06_03_00199,train
06_03_00200,train
06_03_00201,train
06_03_00202,train
06_03_00203,train
06_03_00204,train
06_03_00207,train
06_03_00208,train
06_03_00210,train
06_04_00001,train
06_04_00003,train
06_04_00004,train
06_04_00005,train
06_04_00006,train
06_04_00007,train
06_04_00008,train
06_04_00009,train
06_04_00011,train
06_04_00012,train
06_04_00013,train
06_04_00015,train
06_04_00016,train
06_04_00019,train
06_04_00020,train
06_04_00021,train
06_04_00022,train
06_04_00024,train
06_04_00025,train
06_04_00027,train
06_04_00028,train
06_04_00034,train
06_04_00037,train
06_04_00039,train
06_04_00040,train
06_04_00041,train
06_04_00042,train
06_04_00043,train
06_04_00044,train
06_04_00046,train
06_04_00047,train
06_04_00049,train
06_04_00052,train
06_04_00056,train
06_04_00057,train
06_04_00058,train
06_04_00059,train
06_04_00060,train
06_04_00063,train
06_04_00064,train
06_04_00068,train
06_04_00069,train
06_04_00072,train
06_04_00074,train
06_04_00075,train
06_04_00076,train
06_04_00077,train
06_04_00078,train
06_04_00079,train
06_04_00102,train
06_04_00103,train
06_04_00104,train
06_04_00105,train
06_04_00106,train
06_04_00107,train
06_04_00108,train
06_04_00110,train
06_04_00111,train
06_04_00112,train
06_04_00113,train
06_04_00114,train
06_04_00115,train
06_04_00116,train
06_04_00117,train
06_04_00118,train
06_04_00119,train
06_04_00120,train
06_04_00121,train
06_04_00122,train
06_04_00124,train
06_04_00125,train
06_04_00126,train
06_04_00128,train
06_04_00129,train
06_04_00131,train
06_04_00133,train
06_04_00135,train
06_04_00138,train
06_04_00140,train
06_04_00159,train
06_04_00162,train
06_04_00164,train
06_04_00165,train
06_04_00168,train
06_04_00170,train
06_04_00171,train
06_04_00172,train
06_04_00173,train
06_04_00174,train
06_04_00176,train
06_04_00177,train
06_04_00178,train
06_04_00179,train
06_04_00180,train
06_04_00181,train
06_04_00183,train
06_04_00185,train
06_04_00186,train
06_04_00187,train
06_04_00188,train
06_04_00190,train
06_04_00191,train
06_04_00192,train
06_04_00193,train
06_04_00194,train
06_04_00197,train
06_04_00198,train
06_04_00207,train
06_04_00208,train
06_04_00209,train
06_04_00236,train
06_04_00241,train
06_04_00248,train
06_04_00249,train
06_04_00251,train
06_04_00254,train
06_04_00255,train
06_04_00256,train
06_04_00257,train
06_04_00258,train
06_04_00261,train
06_04_00263,train
06_04_00264,train
06_04_00267,train
06_04_00268,train
06_04_00271,train
06_04_00275,train
06_04_00276,train
06_04_00277,train
06_04_00278,train
06_04_00279,train
06_04_00282,train
06_04_00284,train
06_04_00285,train
06_04_00286,train
06_04_00287,train
06_04_00288,train
06_04_00289,train
06_04_00290,train
06_04_00291,train
06_04_00292,train
06_04_00293,train
06_04_00295,train
06_04_00296,train
06_04_00297,train
06_04_00298,train
06_04_00299,train
06_04_00300,train
06_04_00301,train
06_04_00302,train
06_04_00303,train
06_04_00304,train
06_04_00305,train
06_04_00306,train
06_04_00307,train
06_04_00308,train
06_04_00310,train
06_04_00311,train
06_04_00312,train
06_04_00314,train
06_04_00315,train
06_04_00316,train
06_04_00317,train
06_04_00318,train
06_04_00319,train
06_04_00320,train
06_04_00321,train
06_04_00322,train
06_04_00323,train
06_04_00324,train
06_04_00326,train
06_04_00327,train
06_04_00328,train
06_04_00331,train
06_04_00332,train
06_04_00334,train
06_04_00336,train
06_04_00337,train
06_04_00338,train
06_04_00339,train
06_04_00340,train
06_04_00341,train
06_04_00342,train
06_04_00343,train
06_04_00344,train
06_04_00345,train
06_04_00346,train
06_04_00347,train
06_04_00348,train
06_04_00349,train
06_04_00350,train
06_04_00351,train
06_04_00352,train
06_04_00354,train
06_04_00355,train
06_04_00356,train
06_04_00357,train
06_04_00358,train
06_04_00359,train
06_04_00360,train
06_04_00361,train
06_04_00362,train
06_04_00363,train
06_04_00364,train
06_04_00366,train
06_04_00367,train
06_04_00368,train
06_04_00369,train
06_04_00370,train
06_04_00372,train
06_04_00373,train
06_04_00374,train
06_04_00375,train
06_04_00376,train
06_04_00378,train
06_04_00380,train
06_04_00381,train
06_04_00382,train
06_04_00383,train
06_04_00384,train
06_04_00385,train
06_04_00386,train
06_04_00387,train
06_04_00388,train
06_04_00389,train
06_04_00390,train
06_04_00391,train
06_04_00393,train
06_04_00395,train
06_04_00396,train
06_04_00397,train
06_04_00398,train
06_04_00399,train
06_04_00401,train
06_04_00402,train
06_04_00403,train
06_04_00404,train
06_04_00405,train
06_04_00406,train
06_04_00407,train
06_04_00409,train
06_04_00410,train
06_04_00411,train
06_04_00412,train
06_04_00414,train
06_04_00415,train
06_04_00416,train
06_04_00417,train
06_04_00418,train
06_04_00419,train
06_04_00421,train
06_04_00422,train
06_04_00424,train
06_04_00425,train
06_04_00426,train
06_04_00427,train
06_04_00429,train
06_04_00430,train
06_04_00432,train
06_04_00433,train
06_04_00434,train
06_04_00435,train
06_04_00436,train
06_04_00437,train
06_04_00439,train
06_04_00440,train
06_04_00441,train
06_04_00443,train
06_04_00444,train
06_04_00445,train
06_04_00446,train
06_04_00447,train
06_04_00448,train
06_04_00449,train
06_04_00450,train
06_04_00451,train
06_04_00452,train
06_04_00453,train
06_04_00454,train
06_04_00456,train
06_04_00457,train
06_04_00458,train
06_04_00459,train
06_04_00461,train
06_04_00462,train
06_04_00463,train
06_04_00464,train
06_04_00465,train
06_04_00466,train
06_04_00467,train
06_04_00468,train
06_04_00469,train
06_04_00470,train
06_04_00473,train
06_04_00474,train
06_04_00475,train
06_04_00476,train
06_04_00477,train
06_04_00478,train
06_04_00479,train
06_04_00481,train
06_04_00482,train
06_04_00483,train
06_04_00484,train
06_04_00485,train
06_04_00487,train
06_04_00488,train
06_04_00489,train
06_04_00490,train
06_04_00491,train
06_04_00492,train
06_04_00493,train
06_04_00494,train
06_04_00495,train
06_04_00497,train
06_04_00499,train
06_04_00500,train
06_04_00501,train
06_04_00502,train
06_04_00503,train
06_04_00504,train
06_04_00505,train
06_04_00506,train
06_04_00507,train
06_04_00508,train
06_04_00509,train
06_04_00510,train
06_04_00511,train
06_04_00512,train
06_04_00513,train
06_04_00514,train
06_04_00515,train
06_04_00516,train
06_04_00517,train
06_04_00518,train
06_04_00520,train
06_04_00521,train
06_04_00522,train
06_04_00524,train
06_04_00525,train
06_04_00526,train
06_04_00527,train
06_04_00528,train
06_04_00529,train
06_04_00530,train
06_04_00531,train
06_04_00533,train
06_04_00534,train
06_04_00535,train
06_04_00536,train
06_04_00537,train
06_04_00538,train
06_04_00539,train
06_04_00540,train
06_04_00541,train
06_04_00543,train
06_04_00544,train
06_04_00546,train
06_04_00547,train
06_04_00548,train
06_04_00549,train
06_04_00550,train
06_04_00552,train
06_04_00553,train
06_04_00555,train
06_04_00556,train
06_04_00557,train
06_04_00558,train
06_04_00559,train
06_04_00560,train
06_04_00561,train
06_04_00562,train
06_04_00563,train
06_04_00565,train
06_04_00566,train
06_04_00567,train
06_04_00568,train
06_04_00569,train
06_04_00571,train
06_04_00573,train
06_04_00574,train
06_04_00575,train
06_04_00576,train
06_04_00577,train
06_04_00578,train
06_04_00579,train
06_04_00580,train
06_04_00581,train
06_04_00582,train
06_04_00583,train
06_04_00584,train
06_04_00585,train
06_04_00586,train
06_04_00587,train
06_04_00588,train
06_04_00589,train
06_04_00590,train
06_04_00591,train
06_04_00592,train
06_04_00593,train
06_04_00594,train
06_04_00596,train
06_04_00597,train
06_04_00598,train
06_04_00599,train
06_04_00600,train
06_04_00601,train
06_04_00602,train
06_04_00603,train
06_04_00604,train
06_04_00606,train
06_04_00607,train
06_04_00609,train
06_04_00611,train
06_04_00612,train
06_04_00613,train
06_04_00614,train
06_04_00615,train
06_04_00616,train
06_04_00617,train
06_04_00618,train
06_04_00619,train
06_04_00620,train
06_04_00621,train
06_04_00623,train
06_04_00624,train
06_04_00625,train
06_04_00626,train
06_01_00437,train
06_01_00431,train
06_01_00432,train
06_01_00058,valid
06_01_00062,valid
06_01_00063,valid
06_01_00070,valid
06_01_00071,valid
06_01_00073,valid
06_01_00092,valid
06_01_00095,valid
06_01_00098,valid
06_01_00117,valid
06_01_00125,valid
06_01_00141,valid
06_01_00152,valid
06_01_00159,valid
06_01_00175,valid
06_01_00186,valid
06_01_00195,valid
06_01_00210,valid
06_01_00338,valid
06_01_00347,valid
06_01_00350,valid
06_01_00365,valid
06_01_00382,valid
06_01_00384,valid
06_01_00386,valid
06_01_00597,valid
06_01_00614,valid
06_01_00618,valid
06_01_00620,valid
06_01_00638,valid
06_01_00639,valid
06_01_00644,valid
06_01_00649,valid
06_01_00650,valid
06_01_00672,valid
06_01_00673,valid
06_01_00676,valid
06_01_00679,valid
06_01_00819,valid
06_01_00821,valid
06_01_00845,valid
06_01_00850,valid
06_01_00856,valid
06_01_00869,valid
06_01_01072,valid
06_01_01084,valid
06_01_01085,valid
06_01_01087,valid
06_01_01088,valid
06_01_01202,valid
06_01_01212,valid
06_02_00397,valid
06_02_00398,valid
06_02_00416,valid
06_02_00461,valid
06_02_00515,valid
06_02_00573,valid
06_02_00618,valid
06_02_00646,valid
06_02_00657,valid
06_02_00682,valid
06_02_00701,valid
06_04_00033,valid
06_04_00065,valid
06_04_00136,valid
06_04_00149,valid
06_04_00153,valid
06_04_00160,valid
06_04_00202,valid
06_04_00204,valid
06_04_00222,valid
06_04_00240,valid
06_04_00242,valid
06_04_00262,valid
06_04_00714,valid
06_04_00721,valid
06_04_00725,valid
06_04_00727,valid
06_04_00728,valid
06_04_00732,valid
06_04_00733,valid
06_04_00746,valid
06_04_00763,valid
06_04_00767,valid
06_04_00773,valid
06_04_00778,valid
06_04_00782,valid
06_04_00792,valid
06_04_00796,valid
06_04_00818,valid
06_04_00860,valid
06_04_00861,valid
06_04_00884,valid
06_04_00888,valid
06_04_00889,valid
06_04_00896,valid
06_04_00898,valid
06_04_00900,valid
06_04_00905,valid
06_04_00914,valid
06_04_00923,valid
06_04_00925,valid
06_04_01096,valid
06_04_01100,valid
06_04_01102,valid
06_04_01103,valid
06_04_01105,valid
06_04_01134,valid
06_04_01136,valid
06_04_01139,valid
06_04_01145,valid
06_04_01157,valid
06_04_01166,valid
06_04_01167,valid
06_01_00054,valid
06_01_00220,valid
06_01_00253,valid
06_01_00279,valid
06_01_00280,valid
06_01_00298,valid
06_01_00328,valid
06_01_00429,valid
06_01_00441,valid
06_01_00449,valid
06_01_00450,valid
06_01_00457,valid
06_01_00464,valid
06_01_00480,valid
06_01_00483,valid
06_01_00485,valid
06_01_00486,valid
06_01_00492,valid
06_01_00504,valid
06_01_00525,valid
06_01_00526,valid
06_01_00529,valid
06_01_00541,valid
06_01_00555,valid
06_01_00581,valid
06_01_00683,valid
06_01_00684,valid
06_01_00686,valid
06_01_00693,valid
06_01_00698,valid
06_01_00723,valid
06_01_00724,valid
06_01_00737,valid
06_01_00741,valid
06_01_00752,valid
06_01_00778,valid
06_01_00787,valid
06_01_00882,valid
06_01_00885,valid
06_01_00917,valid
06_01_00923,valid
06_01_00944,valid
06_01_00951,valid
06_01_00954,valid
06_01_00958,valid
06_01_00959,valid
06_01_00974,valid
06_01_00989,valid
06_01_01021,valid
06_01_01029,valid
06_01_01041,valid
06_01_01045,valid
06_01_01048,valid
06_01_01050,valid
06_01_01060,valid
06_01_01095,valid
06_01_01103,valid
06_01_01107,valid
06_01_01109,valid
06_01_01114,valid
06_01_01117,valid
06_01_01122,valid
06_01_01127,valid
06_01_01128,valid
06_01_01132,valid
06_01_01146,valid
06_01_01151,valid
06_01_01152,valid
06_01_01153,valid
06_01_01156,valid
06_01_01166,valid
06_01_01182,valid
06_01_01197,valid
06_01_01198,valid
06_01_01213,valid
06_02_00141,valid
06_02_00150,valid
06_02_00167,valid
06_02_00192,valid
06_02_00198,valid
06_02_00244,valid
06_02_00252,valid
06_02_00255,valid
06_02_00261,valid
06_02_00270,valid
06_02_00271,valid
06_02_00281,valid
06_02_00283,valid
06_02_00294,valid
06_02_00299,valid
06_02_00326,valid
06_02_00334,valid
06_02_00346,valid
06_02_00359,valid
06_02_00368,valid
06_02_00369,valid
06_02_00396,valid
06_02_00411,valid
06_02_00415,valid
06_02_00439,valid
06_02_00440,valid
06_02_00499,valid
06_02_00503,valid
06_02_00507,valid
06_02_00518,valid
06_02_00528,valid
06_02_00532,valid
06_02_00537,valid
06_02_00539,valid
06_02_00541,valid
06_02_00544,valid
06_02_00545,valid
06_02_00549,valid
06_02_00554,valid
06_02_00565,valid
06_02_00570,valid
06_02_00600,valid
06_02_00601,valid
06_02_00627,valid
06_02_00664,valid
06_02_00720,valid
06_02_00743,valid
06_02_00744,valid
06_02_00747,valid
06_02_00750,valid
06_02_00804,valid
06_03_00057,valid
06_03_00097,valid
06_03_00099,valid
06_03_00110,valid
06_03_00120,valid
06_03_00130,valid
06_03_00137,valid
06_03_00150,valid
06_03_00157,valid
06_03_00163,valid
06_03_00168,valid
06_03_00179,valid
06_03_00183,valid
06_03_00193,valid
06_03_00205,valid
06_03_00206,valid
06_04_00010,valid
06_04_00036,valid
06_04_00101,valid
06_04_00127,valid
06_04_00163,valid
06_04_00167,valid
06_04_00189,valid
06_04_00195,valid
06_04_00247,valid
06_04_00269,valid
06_04_00294,valid
06_04_00313,valid
06_04_00325,valid
06_04_00329,valid
06_04_00353,valid
06_04_00371,valid
06_04_00394,valid
06_04_00408,valid
06_04_00413,valid
06_04_00428,valid
06_04_00431,valid
06_04_00438,valid
06_04_00455,valid
06_04_00460,valid
06_04_00471,valid
06_04_00480,valid
06_04_00486,valid
06_04_00496,valid
06_04_00498,valid
06_04_00519,valid
06_04_00532,valid
06_04_00542,valid
06_04_00545,valid
06_04_00551,valid
06_04_00554,valid
06_04_00564,valid
06_04_00570,valid
06_04_00595,valid
06_04_00605,valid
06_04_00608,valid
06_04_00610,valid
06_04_00622,valid
06_01_00001,test
06_01_00002,test
06_01_00003,test
06_01_00004,test
06_01_00005,test
06_01_00006,test
06_01_00007,test
06_01_00008,test
06_01_00009,test
06_01_00010,test
06_01_00011,test
06_01_00012,test
06_01_00013,test
06_01_00014,test
06_01_00015,test
06_01_00016,test
06_01_00017,test
06_01_00018,test
06_01_00019,test
06_01_00020,test
06_01_00021,test
06_01_00022,test
06_01_00023,test
06_01_00024,test
06_01_00025,test
06_01_00026,test
06_01_00027,test
06_01_00028,test
06_01_00029,test
06_01_00030,test
06_01_00031,test
06_01_00032,test
06_01_00033,test
06_01_00034,test
06_01_00035,test
06_01_00036,test
06_01_00037,test
06_01_00038,test
06_01_00039,test
06_01_00040,test
06_01_00041,test
06_01_00042,test
06_01_00043,test
06_01_00044,test
06_01_00045,test
06_01_00046,test
06_01_00047,test
06_01_00048,test
06_01_00049,test
06_01_00050,test
06_01_00051,test
06_01_00052,test
06_02_00001,test
06_02_00002,test
06_02_00003,test
06_02_00006,test
06_02_00007,test
06_02_00012,test
06_02_00013,test
06_02_00015,test
06_02_00018,test
06_02_00024,test
06_02_00025,test
06_02_00026,test
06_02_00027,test
06_02_00028,test
06_02_00029,test
06_02_00030,test
06_02_00031,test
06_02_00032,test
06_02_00033,test
06_02_00039,test
06_02_00041,test
06_02_00042,test
06_02_00044,test
06_02_00045,test
06_02_00046,test
06_02_00047,test
06_02_00048,test
06_02_00049,test
06_02_00050,test
06_02_00051,test
06_02_00053,test
06_02_00054,test
06_02_00055,test
06_02_00056,test
06_02_00057,test
06_02_00063,test
06_02_00068,test
06_02_00069,test
06_02_00070,test
06_02_00071,test
06_02_00074,test
06_02_00080,test
06_02_00087,test
06_02_00088,test
06_02_00089,test
06_02_00096,test
06_02_00097,test
06_02_00098,test
06_02_00099,test
06_02_00100,test
06_03_00003,test
06_03_00004,test
06_03_00005,test
06_03_00006,test
06_03_00007,test
06_03_00008,test
06_03_00009,test
06_03_00010,test
06_03_00012,test
06_03_00013,test
06_03_00014,test
06_03_00015,test
06_03_00016,test
06_03_00017,test
06_03_00018,test
06_03_00019,test
06_03_00020,test
06_03_00021,test
06_03_00022,test
06_03_00023,test
06_03_00024,test
06_03_00025,test
06_03_00026,test
06_03_00027,test
06_03_00028,test
06_03_00029,test
06_03_00030,test
06_03_00031,test
06_03_00032,test
06_03_00033,test
06_03_00034,test
06_03_00035,test
06_03_00036,test
06_03_00037,test
06_03_00038,test
06_03_00040,test
06_03_00041,test
06_03_00042,test
06_03_00043,test
06_03_00044,test
06_03_00045,test
06_03_00046,test
06_03_00047,test
06_03_00048,test
06_03_00050,test
06_03_00051,test
06_04_00627,test
06_04_00628,test
06_04_00629,test
06_04_00630,test
06_04_00631,test
06_04_00632,test
06_04_00633,test
06_04_00634,test
06_04_00635,test
06_04_00636,test
06_04_00637,test
06_04_00638,test
06_04_00639,test
06_04_00640,test
06_04_00641,test
06_04_00642,test
06_04_00643,test
06_04_00644,test
06_04_00645,test
06_04_00646,test
06_04_00647,test
06_04_00648,test
06_04_00887,test
06_04_00890,test
06_04_00926,test
06_04_00927,test
06_04_00949,test
06_04_00950,test
06_04_00951,test
06_04_00952,test
06_04_00953,test
06_04_00954,test
06_04_00955,test
06_04_00956,test
06_04_00957,test
06_04_00958,test
06_04_00959,test
06_04_00960,test
06_04_00961,test
06_04_00962,test
06_04_00963,test
06_04_00964,test
06_04_00965,test
06_04_00966,test
06_04_00967,test
06_04_00969,test
06_04_00970,test
06_04_00971,test
06_04_00972,test
06_04_00973,test
06_04_00974,test
06_04_00976,test
06_04_00977,test
06_04_00978,test
06_04_00979,test
06_04_00980,test
06_04_00981,test
06_04_00982,test
06_04_00983,test
06_04_00984,test
06_04_00985,test
06_04_00986,test
06_04_00987,test
06_04_00988,test
06_04_00989,test
06_04_00990,test
06_04_00991,test
06_04_00992,test
06_04_00993,test
06_04_00994,test
06_04_00995,test
06_04_00996,test
06_04_00997,test
06_04_00998,test
06_04_00999,test
06_04_01000,test
06_04_01001,test
06_04_01002,test
06_04_01003,test
06_04_01004,test
06_04_01005,test
06_04_01006,test
06_04_01007,test
06_04_01008,test
06_04_01010,test
06_04_01011,test
06_04_01012,test
06_04_01013,test
06_04_01014,test
06_04_01015,test
06_04_01016,test
06_04_01017,test
06_04_01018,test
06_04_01019,test
06_04_01020,test
06_04_01021,test
06_04_01023,test
06_04_01024,test
06_04_01025,test
06_04_01026,test
06_04_01027,test
06_04_01028,test
06_04_01029,test
06_04_01030,test
06_04_01031,test
06_04_01032,test
06_04_01033,test
06_04_01034,test
06_04_01035,test
06_04_01036,test
06_04_01037,test
06_04_01038,test
06_04_01039,test
06_04_01040,test
06_04_01041,test
06_04_01042,test
06_04_01043,test
06_04_01044,test
06_04_01045,test
06_04_01046,test
06_04_01047,test
06_04_01048,test
06_04_01049,test
06_04_01050,test
06_04_01051,test
06_04_01052,test
06_04_01053,test
06_04_01054,test
06_04_01055,test
06_04_01056,test
06_04_01057,test
06_04_01058,test
06_04_01059,test
06_04_01060,test
06_04_01061,test
06_04_01062,test
06_04_01063,test
06_04_01064,test
06_04_01065,test
06_04_01066,test
06_04_01067,test
06_04_01068,test
06_04_01069,test
06_04_01070,test
06_04_01071,test
06_04_01072,test
06_04_01073,test
06_04_01080,test
06_04_01081,test
06_04_01083,test
